ID,target
017029678,1847684.6074881556
01704d4ca,1507616.2645810728
0172638ce,1808126.9471608184
0173e6be5,1935955.6087673258
0174ed320,1685460.3528125398
017623c5c,1935955.6087673258
017a4044f,1783536.6263562946
017a6c7f9,2025942.7567208963
017ae7ac3,1803231.2834757897
017b80d83,1970446.0898122694
017d9f1a4,2237307.6716792537
017e22e34,5084476.571527242
017e9a902,1935955.6087673258
0180f14e9,1931176.413574448
018148c57,1312746.5775268178
018166b42,2383198.0513004633
0181a6d0e,1906512.239605222
018283661,1899991.4906574115
0183f9b32,1540050.5281683004
0186cbba4,4485734.147810896
0188bc86f,1951185.4653996564
01890383f,2561655.2934050695
018965366,1931828.8553404459
0189c8ab0,1812103.2478837038
018d514a2,1874957.055175726
018d765bb,1616444.091503623
018dbbe73,1916049.7958162029
018de39ca,2041247.4588410032
018fd935f,1927329.2151129846
018ffc9fa,2964923.3096850086
019372984,2077012.7759475159
01937e592,1018378.2820437496
019381521,1754594.5460775474
01952e574,1681700.6355055154
019540ad9,3183324.3708611685
01955815c,1935955.6087673258
0196be03d,1872618.8709747386
01978c738,2547743.5434674555
0197f607c,2577988.215654453
01980e862,1935955.6087673258
019823615,1935955.6087673258
019ab3785,2156542.9971124604
019c0d544,1825841.6992241018
019c5ad1d,1935955.6087673258
019cff829,1935955.6087673258
019ed3e51,1935955.6087673258
019fd88df,1972573.4938354478
01a0a9e06,1935955.6087673258
01a1f927c,1935955.6087673258
01a4d6c6c,1079509.0933361084
01a697820,1984233.826257376
01a72cedb,803399.6911982337
01a900d08,1043754.2118089194
01a960c35,2905858.528724108
01aa854be,1908464.9326395034
01ab08b6a,1625409.010320046
01ad8126b,1754361.780892243
01af69076,1452048.5699659789
01aff9a04,1831936.3018874745
01b128a94,2001676.5933203131
01b1e697f,2004159.6927736623
01b3159e1,1850275.159486593
01b342719,1798615.1839066534
01b375dad,1933043.8800320085
01b6d93e9,1866016.8917333004
01b6e8722,1517968.4834119652
01b728f6c,1935955.6087673258
01b784536,1501067.1528396013
01b7d0580,5304223.234072782
01b7defea,1923007.145106367
01b80bb3c,2129134.477031994
01b8c1484,1964843.7921461924
01bbb0d76,1940615.0005692942
01bc848d9,3139206.386938365
01bd8211e,1843791.5901740417
01bdda11d,1862713.9508533492
01be390b4,1875120.567911784
01be6122c,1690701.6451376334
01c1d1fb0,2437519.5604410567
01c33d5d2,1896128.2303000737
01c34e2ff,1786111.686833714
01c362322,1798367.388924982
01c553e1a,1973767.1181111983
01c65531d,1328614.145707102
01c6933d0,17382822.874901988
01c74c797,2029285.4920693939
01c7eafe8,1559643.82308044
01c81cd35,8420751.104542421
01c898445,2610181.6478424845
01c9fd3a7,2574037.3847243846
01ca7113f,1949898.1405694715
01cb0f6ea,2696472.21821427
01cc582f5,455254.8192206127
01cca8141,4602043.4868070185
01cef01a2,786761.9255321753
01d10e85d,1511083.4888911685
01d193713,4015722.6153374966
01d2fecbe,1841781.7119655393
01d38c28f,1927345.9302927866
01d396bc2,1870149.8199239923
01d7bfe15,1148513.0840318177
01d8282f2,2205352.9785400024
01d94bd22,1622215.8641174305
01da2afeb,1968299.6576122548
01db02cda,1688721.336577312
01dd4ee95,1935955.6087673258
01dd8785b,1227484.9055316534
01dff0d9c,1899572.3061623715
01e04a9fb,1935955.6087673258
01e06a9f0,1924119.3273269415
01e1970fb,2358127.600231614
01e1ee7f9,2249786.4683912215
01e37465e,1664636.588906216
01e38e47e,1941482.7133407076
01e6618b1,1769057.412664991
01e8de681,4534847.145513976
01e9513b2,1935955.6087673258
01ea633f5,2348605.090491681
01eba0824,2170883.007383141
01eca1d02,2211585.1897294302
01ed1f78a,3274138.4661665466
01ee29ec7,5656423.097978253
01eed81f9,2392139.070738513
01ef1d226,1730542.152064447
01f0030e3,2813252.5432173694
01f15fad3,1448028.4901015037
01f330ffe,1724632.1504957892
01f39eb1e,765050.5436910677
01f44549a,1573897.535819166
01f5a652b,2306128.940657867
01f889c84,2216886.8723964295
01fa9c31e,1232318.0200319616
01fd4e7e9,2284445.856206145
01fde1134,1631721.6395134672
01ff14471,2040421.389606987
01ffa7fbe,1915012.0296460846
02001f60c,3570838.6015784736
0201ea0a0,1552510.531939848
0201fe232,1843282.9953823541
020699f8e,1473739.6502572536
0206a24ce,8794085.87251148
0206bfd06,1938375.1116254425
020741219,1585711.046661157
020816bdb,1944302.9183467827
0209a7570,1963846.7617823079
0209bf7b8,1050071.8548690027
0209d2fd2,1937709.8302801298
020b294bd,1821087.77716719
020b5b442,2879679.9746068935
020bd2d15,1539564.915105123
020eaebb2,1986687.4064371972
020ed0585,1532213.1857228281
020f67b89,3579621.038933339
02118146a,1525710.718852185
0211c154c,5720400.664029585
0211f9abc,2020892.403921479
021257ae5,7671796.132823404
02135d6ab,2594319.18909742
02170db23,1914513.0137987556
02180e987,1549612.8111157496
0218218c1,3483775.8063807543
0218cd3d7,3842216.1028740574
0219f8398,3288689.2893938846
021aee575,1814915.9821910667
021bd4dca,1789163.719218826
021da9216,1848094.2550319983
021ebd418,1917868.8449915277
021fd795a,1458629.0025451172
02223cd36,2511691.1837613457
0223c16c1,1894321.2562994058
022678dd2,1335352.8558188698
022792b0a,2209881.2642432246
022804284,777094.7235203224
0228aa82d,2298284.042029945
0229e75c4,1916800.369508253
022a8c2f7,3370584.90119894
022cb2631,1747585.1002729514
0230d4064,6027779.041947836
023377ebc,2649799.1198073747
02342e4f7,1812842.930140176
0235e2eab,2297102.371101671
023990ec3,1732983.6979423435
023ac9a3c,1839465.3143110885
023b81381,1868050.9968709722
023fa6bf0,2241391.46544062
024078072,560988.92220601
0241d1cc7,1875235.0429095994
0241dbd70,3314078.4779132246
02423aea3,2145398.1006275197
0242e62ca,2238044.615337852
024306e5d,1925762.9328235856
0244ca2e6,1935955.6087673258
0245590f8,1490111.2057780724
0246d6ee2,2576852.8546712142
024739c7d,1741087.3685784312
024766f47,1059487.282601309
024813220,2458430.330548197
024890eac,1590481.3838905287
024c65d46,2584928.9115389767
024c8f9db,3399477.641245072
024cbb5b4,1993215.3396964073
024d9058c,956773.9672214198
024fe32af,2772574.688459669
025045845,9862287.993514072
0250eb809,1115614.9139622536
025179e5e,2004040.002882861
02537cf5e,1893141.9626373101
0254223d8,1935955.6087673258
0256c0b0e,7140933.781485305
025774ca3,4231515.750279834
025786cb9,1540058.5283039229
0257e2b97,1204484.9490793652
025994da9,1920044.3909940815
025a2f31f,1919398.990557858
025a544da,1981221.8347846086
025a96ed9,1489986.3133149664
025abdc92,3951597.1634045513
025ba7d70,1980521.632691917
025c222b3,1755737.9842149583
025c7bb5f,1941338.9310530927
025e5d770,2121679.1527362
02635ccad,1811063.880266828
02648787c,3025768.2939902777
026756d03,971890.6837569792
0267a271c,1942505.51869487
02681ecec,1919414.0597801274
02697d7c3,1563518.3195253254
0269a6f71,1935597.0099552572
0269d314c,1928104.7349775461
0269dba28,2363552.0754736955
026a61d88,728728.2524142516
026aeaa2c,1927322.6853770067
026b02a83,1888558.4062269656
026baed22,1785991.398422612
026c4e17b,1772729.3920999756
026c5991c,1775126.624565627
026cf59d9,2584005.033578212
026cfc392,541553.8569888753
0270a390f,575088.266808771
0270be3af,1720189.6066297782
0270e156b,2511182.413876565
027124809,1875609.789587131
0272c405a,3954616.9556367327
027400cb8,1408636.0213712465
0274ce8b8,1836142.3276273494
027769b10,1877236.1837696445
0277d96d0,1659548.142277677
027a21566,1935955.6087673258
027c75423,4029752.838387063
027cc80a8,2792454.9611524544
027d5aea6,2947344.5438738917
02865c5ec,5920126.17096703
0287280ba,2349172.066369954
02898064e,2157021.041906347
028988631,1575003.8145076206
028a5c0d4,2155219.5095217824
028da53a4,1047108.6617389793
028ee267a,1935955.6087673258
0292f2fc5,2657508.0757469996
02975edfa,1953006.4487025824
029a9db2e,1935955.6087673258
029b14b56,1927666.5468642272
029bbe7d3,1928645.3949606072
029c1e398,888728.773708224
029da4b41,1938507.7590634548
02a0c1918,2631403.324181278
02a2a1bdf,2332627.922045146
02a2c00e0,1933652.0651128753
02a31514c,1967944.7989036134
02a3dc04d,4431382.981990945
02a565b91,1929143.0277724427
02ac98fd5,1878150.1767994948
02adff31a,1935955.6087673258
02affe93a,1935955.6087673258
02afff518,2109752.819666138
02b000198,338952.7772454993
02b0b4bae,2125937.5838515447
02b0c3fdb,2146763.0269893445
02b220cf1,3143153.6767283147
02b25ade0,1935955.6087673258
02b413bb1,3122078.992659054
02b4aaba1,7528470.8678484205
02b67ff32,1997109.1637351136
02b71a6b2,2807999.5508073526
02b79188f,1675099.9235351456
02b8961fc,2478196.7386226086
02b96ff6c,1703269.6347167778
02bad4594,2185420.6899044146
02bbd7b9d,3778184.0131968777
02bcf8e90,4635402.759665717
02bde66d2,2373491.165745881
02bfe3c59,3102497.633474321
02c119238,2232910.4499798184
02c16cb74,1955445.6673985743
02c475e65,1949389.738640096
02c4d224b,1915411.1400937273
02c6d9700,1900966.226906973
02c74523d,6090298.857830648
02c7c5e05,1917632.4837468015
02c8a1f80,768845.4720501975
02c8c7175,1975859.9996224993
02c91d25d,2031800.0583047408
02ce4321f,1935955.6087673258
02cfae275,3199703.4532616674
02d07cb78,4351105.017824252
02d147e50,2106246.4001070303
02d173c38,1850261.8967534064
02d1a1e82,1753890.4443345391
02d2dc64c,1894768.9364083074
02d3dcc5a,3940576.2257177364
02d67ed4c,3160976.700661491
02d682de1,2969043.8119290774
02d72b46d,1402766.1819535806
02da114c7,1446584.904926458
02da41c7e,1948905.07283881
02dad771a,1170736.2498681135
02db2bb9a,145662.78728571843
02dc20d11,1850944.7751832928
02dc3b94d,1935955.6087673258
02dd17f6f,1704237.5777988
02deaaed6,1925275.3636324338
02dfd3b7c,759827.5074240256
02e0b923c,1957219.8841391376
02e23559a,1850272.0670093251
02e2acbaa,1934857.6913757597
02e5349d9,1199235.7241879732
02e6bbef5,1726342.501074689
02e7849bb,2140775.3843965884
02e80faad,1770671.2759177412
02eaec8f8,2211163.180899593
02edb9180,16593277.194850007
02ee21874,1942899.880643719
02ef3cdc7,1960070.036509456
02f18ce31,2024125.1078291188
02f20fa4a,1935955.6087673258
02f492e98,1909879.1600274285
02f7d06a3,1926603.292027673
02f8c9d39,2602459.821653161
02f928f97,2427008.0990667576
02f97eb4f,1937223.6377996039
02f9cc844,1473854.1175124159
02f9f46ac,911880.5189316216
02fb07a76,757502.2305490323
02fb4683c,1820165.94759225
02fd708e8,3681332.5295618805
03026bfdd,1690416.881239933
0304186ba,1901921.1340310678
03052941a,2164361.5713525466
030553c29,1685910.5461768857
0306f5c13,2002221.9615630761
03078adf4,1925590.2216867164
030a2297c,1905033.3920075714
030b9a986,2687727.7282749973
030bbd54c,2225670.623048187
030d81f86,1608899.6576336585
03101eca5,1911236.4478917737
0311bb483,2884906.568794707
03121027c,8416991.326078914
0312ea7f8,1800573.504025203
0313323d7,1594285.4674151507
03148fa17,1594084.92487044
0314aa65d,7644377.647186644
03156f66a,1310484.9993227345
031775c5a,2110845.2971085897
0317cd26f,2747270.486579316
0317dc1c8,1239445.5943885026
031959763,3431370.6139530395
031961e5e,1869571.1268283904
031a6f52d,1873780.7762824446
031af41a0,1850428.1171756464
031be3013,2100179.2513695066
031c054a3,1571815.8117716194
031e02d13,1560730.7932808741
031fe6025,1611489.739372424
03226e167,5910161.545372684
032313121,1881250.4768794437
03252fdf8,1497187.9095058898
0325ef5e3,3101277.5032162624
03278afaa,2209306.8911567675
0329abefe,1901254.3490510008
032b82f0c,1956420.2381853573
032cb3413,1498539.96543895
032f7abe9,1641419.5472206743
032fd3cf7,1749651.844907992
033135e05,7014195.286921135
03316e7c8,1981486.9582147736
0333c53fa,765267.1652019607
033611b09,1901319.7958006924
033656403,1297066.9471176853
0337427ab,1942312.882164701
0338d1fb6,1878779.6028391162
033948435,13754101.009191537
033b70fcb,1939501.495500647
033d3323b,1397230.8979314528
033db5f65,1929714.0855136109
0341af76c,1917941.1545082359
03434b4b4,1943339.9915111917
0344e4977,10620020.048751874
0346fb76b,2644037.654340068
034ad33d6,6981410.52105814
034af5dae,1115746.1601159964
034b70bda,2136511.3549643527
034f2607b,508877.5366619476
034f28339,978593.274877894
034fb173b,1738223.0117581177
03504923d,6605743.570036501
035226e6e,1629113.7725023075
035585d5c,1907351.5687431528
035643e2b,1940783.0687410696
0356dfccd,1882967.1398909844
0356fc880,1874050.8489828852
03578cd16,1977436.0772569086
0358c22f6,1863273.8666045752
035a91cf2,1935955.6087673258
035b789d2,2456702.77480714
03610ecc7,919960.26346841
03656e62f,3554842.11002545
0365b7b3a,1412932.4872343803
0365f0a9f,1403153.459908742
0367cb231,1530300.3646604712
03687090c,1935955.6087673258
036b2dd1e,1432229.8471801486
036f3dd40,1935955.6087673258
03700787a,1998089.805215755
03705c6ef,1935955.6087673258
03722e7be,1935955.6087673258
037248721,1518765.4480757718
037269293,4656372.736639628
03782136e,2977066.3170362487
03796cf0e,1641306.016938181
037dc14e7,1768411.1410854654
037ec2166,1935955.6087673258
037f61da3,1935955.6087673258
0380c62db,2822342.0940350485
03857cb43,1870671.9976478762
0387bf802,1964946.6658169704
038838fee,1955072.574638398
0388b0dc1,2567303.884916161
038ad1732,1827318.4693424467
038b7c09a,3583880.0777286016
038c061e1,1935955.6087673258
038da9843,1934690.1417899865
038ded2fe,1786934.382167133
038f623c2,1436717.4238711372
039105297,1980868.6684997673
0391c19bf,2096089.7919902527
0393e0694,1935955.6087673258
03949736d,7038301.056177359
03959e9a9,2564184.072754226
03968aeb0,1853378.940154212
039a844b4,1751436.4405991375
039e289ac,2791711.6374222003
03a062fbb,2523746.6660349965
03a4623d5,1935955.6087673258
03a546322,2009302.769535195
03a5c6003,1938237.3663046781
03a5f4351,1698320.970352532
03a81c915,3218724.946729966
03aaf818c,2313133.3354941024
03ab8fc70,7005780.503821754
03aea7af1,5748650.245178082
03b10328e,1673515.7426093435
03b27dded,1521858.6654218258
03b46ad5d,3244314.4522441807
03b4b4a3e,1951748.684258567
03b67d81b,1935955.6087673258
03b6c19da,1976286.3190605482
03b835ca7,1961022.3857640768
03b882553,1897661.6526832606
03b99b5f9,3262066.3871238017
03b9a2af2,5375094.21753028
03baf448a,5211018.503226187
03bedbe9d,1732896.6493222767
03bfd20b9,1935955.6087673258
03bfe3bc5,984859.2501296215
03c18ac69,1490324.029076019
03c27a2bf,1926082.3056679678
03c760f76,1271363.629216919
03c8caae7,1782662.9483640254
03c9a65f8,1895847.3554838847
03cdb39c1,6566043.163610305
03d4bd5b8,1906689.740983618
03d73e9c5,1141635.4821797714
03d854501,1912334.7072955295
03d893c26,1408194.9419382429
03da7d69e,1622070.8197611903
03db05222,1531294.6167982887
03dc6875e,823824.0612358475
03dfb0bd7,1442238.407910376
03e09458b,1938246.2177465376
03e10ddf7,1670056.0253476468
03e28b99f,1772090.5984402983
03e58b888,2390608.086672229
03e592e94,2450534.486450032
03e755a97,2049267.0467394728
03e78798a,5900052.103801589
03e823704,1808174.4799157947
03e882a88,1919361.2253174218
03e897c29,1691831.993574023
03ebad6bc,1893982.8530945585
03ebf5ecf,413546.6979096354
03ec3ab4e,1886980.3168842783
03ec5eed1,5145574.232504777
03ed5c911,3093887.1484614457
03ed976ab,1889572.9737488714
03ef34c90,1935955.6087673258
03f203cfa,3133389.747255168
03f3c8c46,1640566.4767222381
03f492c31,1631019.4491530594
03f5b5e4a,1936834.7284094167
03f6822ee,1888176.7190426842
03f6de512,1630938.323449934
03f73ef0e,2567839.6704331627
03f74f010,6912187.413601908
03f82bc6c,3035795.0961053646
03fa0306c,2031082.800173985
03fc7fa27,1091457.0161755404
03fe6e716,2014766.6810660786
03ffe3f49,1975071.4900141612
04023973e,2090536.139801184
04042f2d4,3753495.392046846
04045c3a4,2129262.4184552245
0404fb8e2,1901097.3002779074
0406e6e47,3348652.625357132
040951939,2007663.851295308
0409890f8,1996931.3089230338
040ca2949,1710743.591449373
040f6b98c,3921153.835882615
040fb51e2,2165681.7603563266
0411c1468,2157402.2626490034
04127fa80,1689576.2913795374
0412f421d,1986126.1670230594
041346d0f,1935955.6087673258
04137899d,5326563.594831557
0419a598f,1892894.6188729072
041abacf2,1101057.8232158336
041ac253e,1085473.553365117
041ae628c,1894377.360704434
041b2eaa1,1584548.8540976376
041d211ec,2073853.4857083443
041d6aa88,1428264.3650667407
041e0fa5a,2839382.2487371243
041fec996,2020895.5229838572
042091615,2889806.0527588567
0423774bc,1661543.794094119
04245c9ab,1938739.0579752957
0425713aa,980197.307786731
042576594,2776418.1574717066
04258a134,1931040.6632504184
04290d6e3,1208012.485505905
0429ef94f,2678388.0401782226
042acad39,1138835.0634012904
042b75b8b,2857981.019431176
042b8215b,9830264.641730933
04305a384,1933371.975502702
04314d3a3,1359219.76817349
04315db05,2128718.889199568
04345543a,1940534.0635821405
043593500,1957857.871426116
0436f2c86,1944027.3508441749
04370ab18,1967039.855750559
0437281f5,6370788.896426824
0438dc28d,1935955.6087673258
043be1af1,1299259.7301166165
043c23fbe,728742.1130074766
043dce29d,1935955.6087673258
043e4b825,1933941.4447606509
043f5244b,3795940.137182747
043fd2e42,2091269.0028067215
0441a98fe,5850867.140972742
044541178,1845573.8259882787
04457b1e5,1983644.7016142893
04462ec86,1933461.395795498
044683ae6,1400503.9892954123
0448aa36f,1937059.5574723133
0449d0137,1622032.2673801894
044b95f86,1965066.3596652045
044b97b6c,2437828.711192881
044c7fd20,2618720.724766709
044c8dfd9,1881211.4386827014
044d8ee8d,1730595.9051304956
044eb2751,1935955.6087673258
044efc778,1891264.1111978423
045082aa1,1833417.78649394
04518a146,2058700.630993576
045239fe8,708312.5320859164
0453a3e09,838646.203147346
0454417ec,4711019.514074233
0454de019,1626417.1618080623
04562691c,1906392.0370963437
0458a04a0,1891214.1745178152
045901f6a,3091023.2159998566
045986d3a,1938653.8880292485
045bce540,1580556.2564425727
045ce5b8c,2035412.3914981813
046021d41,1894566.0828015432
0462e36a5,2155439.151515977
046526fe2,1691784.2328577093
04655596d,2557593.064922196
04658f5b6,1949898.1405694715
046692f4b,1934547.0181727835
046868511,1295052.9984759088
046892828,1935955.6087673258
046b3d7ef,1565433.5362080664
046c924e3,489259.05882403476
046e2664e,1996926.9027569708
046e3b5b4,3187747.984670942
046f20f0d,1921979.6158474672
047157871,1940099.6098703153
04722b965,1927700.0360433452
0478dd0a3,1802156.597735855
0479371c3,1945528.7162186394
047ac78ea,1462463.2165221716
0481e6914,647463.5408321071
04822e352,1935955.6087673258
0483111ba,1876760.6548505803
0483794aa,4574034.546926879
048443c83,1816022.6917325687
04847c5ea,1759539.9777694505
048658031,1958749.6982867594
048694692,4582746.071222722
048712c35,2132942.091679294
048b1b81c,1978640.7752862922
048def5ee,1884027.5531104214
048e4e5ce,2038810.700706303
049036175,10876260.692068074
04905d5d0,2571685.4276354415
0490bce2f,1905385.6180562482
0492364a6,1937332.975182545
0493c1057,1870614.0247217515
0494cbc16,1956302.3764834008
049670925,1934398.8207682117
04998f537,1932600.4905076572
04999528c,1263833.9857189043
049a35c33,1346680.5785479452
049a8e3e5,2050197.100603057
049ab0d4d,865621.8051977128
049b66c17,1596947.627172003
049e17289,1145956.6984748186
049e7e088,1710597.7924262795
04a049e48,1561318.1939496764
04a095504,1745846.8846266572
04a105753,1942139.9079513622
04a231167,1436166.3378123567
04a3c6d21,1354217.7328745504
04a5a539f,1878207.8332844041
04a746dc8,1817018.2172156358
04a992add,995634.8981647918
04a9e4aeb,1418611.5601679466
04aa2e15a,2591406.7947291886
04aa6b5fc,1254005.6335912968
04ab00450,1935955.6087673258
04ab1de8e,7012573.23321318
04ad57b6d,1291287.773334092
04ae21348,1104230.48333009
04af5fa34,2654489.8838004475
