ID,target
01a0a9e06,1929816.4008104682
01a1f927c,1950321.2181645376
01a4d6c6c,1205009.909115788
01a697820,1980634.6037857926
01a72cedb,853159.0516948857
01a900d08,1235431.6069076336
01a960c35,2887537.4766062605
01aa854be,1900693.5025680042
01ab08b6a,1661898.2441899474
01ad8126b,1682799.0089045353
01af69076,1564038.825483811
01aff9a04,1953615.5801307345
01b128a94,2028744.6513826086
01b1e697f,2063810.1460938333
01b3159e1,1831908.0493377196
01b342719,1625637.1144895803
01b375dad,1951533.973811887
01b6d93e9,2153562.904707824
01b6e8722,1521516.882633624
01b728f6c,1974143.4903929757
01b784536,1516529.37554069
01b7d0580,4876618.548939457
01b7defea,1942010.545831242
01b80bb3c,2194489.6889605853
01b8c1484,1977319.1771287536
01bbb0d76,1953438.9233613682
01bc848d9,3089193.059102504
01bd8211e,1849759.4763919064
01bdda11d,1927240.2462179195
01be390b4,1916338.5691894076
01be6122c,1819337.798888098
01c1d1fb0,2462292.4256822304
01c33d5d2,1890301.0467496833
01c34e2ff,1791896.341561707
01c362322,1708431.2620910744
01c553e1a,2107752.9875169415
01c65531d,1183034.5090464975
01c6933d0,18691004.055797126
01c74c797,2000763.6650137776
01c7eafe8,1718697.4950602998
01c81cd35,8574931.004816953
01c898445,2941044.365155349
01c9fd3a7,2387874.0646522553
01ca7113f,1950321.2181645376
01cb0f6ea,2489818.3518746924
01cc582f5,399034.75175771554
01cca8141,4784689.215672641
01cef01a2,740284.5732734366
01d10e85d,1591232.2145732788
01d193713,4147354.4281024807
01d2fecbe,1855598.1701206553
01d38c28f,1938697.8641567433
01d396bc2,1846416.4737550959
01d7bfe15,1412611.8940570168
01d8282f2,2229889.8973974823
01d94bd22,1616810.146099012
01da2afeb,2036701.3041011954
01db02cda,1688356.176440719
01dd4ee95,1950321.2181645376
01dd8785b,1194043.3966813902
01dff0d9c,1915454.5898792052
01e04a9fb,1952064.2012895376
01e06a9f0,1916577.0767570864
01e1970fb,2516202.2264815904
01e1ee7f9,2110617.8923422988
01e37465e,1572197.875600744
01e38e47e,1980217.7052538611
01e6618b1,1804970.7727872499
01e8de681,4426191.075035192
01e9513b2,1950321.2181645376
01ea633f5,2505856.650601805
01eba0824,2058714.486098721
01eca1d02,2227674.72639138
01ed1f78a,3423204.7453006804
01ee29ec7,5108255.016072009
01eed81f9,2113996.3238333235
01ef1d226,1544047.1572607402
01f0030e3,2816370.662294406
01f15fad3,1365230.6303578308
01f330ffe,1971561.561719689
01f39eb1e,726072.7352811957
01f44549a,1516929.6729443972
01f5a652b,2258956.6831303183
01f889c84,2151416.73367061
01fa9c31e,1553438.9215449693
01fd4e7e9,2180132.3126587253
01fde1134,1599791.4756739496
01ff14471,2297491.8327596313
01ffa7fbe,1950857.721760973
02001f60c,3606224.0270498563
0201ea0a0,1453138.3221977844
0201fe232,1835721.8989016563
020699f8e,1664732.9857083627
0206a24ce,8290136.486426276
0206bfd06,1952310.8843637712
020741219,1933065.0172546555
020816bdb,1958248.7030485512
0209a7570,2004898.3917819464
0209bf7b8,1020900.8064200581
0209d2fd2,1950787.6275432394
020b294bd,1884221.2732283585
020b5b442,3014157.088581764
020bd2d15,1464658.0959828282
020eaebb2,2049701.9002654296
020ed0585,1529819.1331423242
020f67b89,3284457.920207385
02118146a,1501063.6631931323
0211c154c,5974251.7775382465
0211f9abc,1735746.1886588007
021257ae5,8863551.590586063
02135d6ab,2514511.8469616612
02170db23,1937834.5423610136
02180e987,1421904.8414297944
0218218c1,3454359.504973403
0218cd3d7,4187761.24416926
0219f8398,2977000.6448631715
021aee575,1771991.122337264
021bd4dca,1953084.9831823464
021da9216,1932706.5443284896
021ebd418,1958822.475423984
021fd795a,1488943.7031033642
02223cd36,2501461.289342142
0223c16c1,1902404.1168870067
022678dd2,1250488.8886457991
022792b0a,2304819.0292417463
022804284,758238.1727048125
0228aa82d,2416905.006472424
0229e75c4,1923212.0386689398
022a8c2f7,3604307.9777603415
022cb2631,1784249.0008198214
0230d4064,5813792.039307425
023377ebc,2294547.2217287933
02342e4f7,1837135.059708181
0235e2eab,2340570.4043633677
023990ec3,1770713.2793694958
023ac9a3c,1920443.560780368
023b81381,1915021.149470578
023fa6bf0,2073949.6952346307
024078072,568476.2448350824
0241d1cc7,1822744.0169464576
0241dbd70,3382576.642960956
02423aea3,2360289.410004619
0242e62ca,2324209.2009688923
024306e5d,1942343.3297288662
0244ca2e6,1950321.2181645376
0245590f8,1383682.5739039886
0246d6ee2,2583351.956286049
024739c7d,1759059.4915614498
024766f47,1166610.1845813356
024813220,2229717.4400123474
024890eac,1375674.304235045
024c65d46,2901347.466541802
024c8f9db,3291276.386382848
024cbb5b4,2006887.5214324398
024d9058c,1215108.7430133275
024fe32af,2808539.19367467
025045845,9314654.908567594
0250eb809,1196171.1227952624
025179e5e,2028172.9110202466
02537cf5e,1878221.0344813818
0254223d8,1950321.2181645376
0256c0b0e,7064720.453832878
025774ca3,4243305.229887198
025786cb9,1642990.611942512
0257e2b97,1261114.7395191526
025994da9,1929562.0776408184
025a2f31f,1934962.5475904704
025a544da,2038413.7881685214
025a96ed9,1563766.1005923797
025abdc92,4027123.979342512
025ba7d70,1962401.1951026707
025c222b3,1796566.2280614828
025c7bb5f,1929229.8062039618
025e5d770,2138678.2864864375
02635ccad,1885587.9038343737
02648787c,2646430.8425992415
026756d03,956186.4460276637
0267a271c,2024320.4543345293
02681ecec,1925049.0960511682
02697d7c3,1791380.094210393
0269a6f71,1944752.8270443275
0269d314c,1921199.3084857655
0269dba28,2435964.6415186855
026a61d88,673041.0385805874
026aeaa2c,1943582.5897988267
026b02a83,2108324.7148016472
026baed22,1862929.560212406
026c4e17b,1821510.6588228415
026c5991c,1907156.8926535735
026cf59d9,2559340.8769521234
026cfc392,543979.7396521952
0270a390f,555186.7508324005
0270be3af,1723560.0683232613
0270e156b,2705114.15516092
027124809,1972258.0265045369
0272c405a,4129474.8785085063
027400cb8,1457714.9089857936
0274ce8b8,1734241.1180271667
027769b10,1848260.7281115693
0277d96d0,1665880.7164315307
027a21566,1950321.2181645376
027c75423,4140559.696031828
027cc80a8,2475557.546732151
027d5aea6,3032448.5701467134
02865c5ec,5745566.85403963
0287280ba,2465849.99815404
02898064e,2172599.722304693
028988631,1864667.7916032604
028a5c0d4,2431411.326645707
028da53a4,1086539.9487029454
028ee267a,1950321.2181645376
0292f2fc5,2416405.7330050585
02975edfa,1889008.070258094
029a9db2e,1948870.8451811038
029b14b56,1953282.2256863916
029bbe7d3,2034440.825498927
029c1e398,871984.834777364
029da4b41,1950321.2181645376
02a0c1918,2634967.0348806274
02a2a1bdf,2373278.4985499233
02a2c00e0,1946938.1772514293
02a31514c,2086493.4371443712
02a3dc04d,4765285.713997479
02a565b91,1948136.0395059998
02ac98fd5,1909910.347905174
02adff31a,1950321.2181645376
02affe93a,1950321.2181645376
02afff518,2443964.976963422
02b000198,325002.97997630865
02b0b4bae,2038383.6165555988
02b0c3fdb,1813143.7071287578
02b220cf1,3348391.1372186486
02b25ade0,1950321.2181645376
02b413bb1,2929519.8831232954
02b4aaba1,6323087.069522941
02b67ff32,2090957.8371411443
02b71a6b2,2745151.9970299457
02b79188f,1576943.1099763627
02b8961fc,2511663.989104922
02b96ff6c,1726283.1060896283
02bad4594,2107034.634729232
02bbd7b9d,4077610.857249432
02bcf8e90,3843247.373409871
02bde66d2,2361368.0511781024
02bfe3c59,3872882.1428605127
02c119238,2218290.407232214
02c16cb74,2160596.5878115804
02c475e65,2005302.0396593716
02c4d224b,1893902.2059345555
02c6d9700,1862925.557794332
02c74523d,5769871.422413956
02c7c5e05,1909052.3805680799
02c8a1f80,730297.6199505184
02c8c7175,1969823.6898540326
02c91d25d,2163260.904350372
02ce4321f,1950321.2181645376
02cfae275,3539983.2445600205
02d07cb78,4670480.921706043
02d147e50,2194749.180179593
02d173c38,1882974.6484924713
02d1a1e82,1813778.0995179587
02d2dc64c,1822688.38120606
02d3dcc5a,4184936.671643783
02d67ed4c,3094798.468066362
02d682de1,2855710.752015702
02d72b46d,1254453.8448035202
02da114c7,1517876.8180476397
02da41c7e,2223369.334212896
02dad771a,1179070.046800059
02db2bb9a,141170.1141851011
02dc20d11,1887135.242368925
02dc3b94d,1950321.2181645376
02dd17f6f,1672038.3935344964
02deaaed6,1945029.4105396469
02dfd3b7c,838905.7990428647
02e0b923c,1987003.785127089
02e23559a,1917312.444529727
02e2acbaa,1949495.0137751612
02e5349d9,1218383.5200616757
02e6bbef5,1725060.355167906
02e7849bb,2247770.925012005
02e80faad,1755264.0360645722
02eaec8f8,2206694.997030185
02edb9180,16017438.730608372
02ee21874,1950321.2181645376
02ef3cdc7,1956702.18218954
02f18ce31,2019626.7931107273
02f20fa4a,1950321.2181645376
02f492e98,1873348.5835407139
02f7d06a3,1946767.170183191
02f8c9d39,2732345.927390749
02f928f97,2463342.9739433085
02f97eb4f,1970334.1349450292
02f9cc844,1595947.0916204518
02f9f46ac,897347.9215062811
02fb07a76,701154.623397767
02fb4683c,1604811.1150460306
02fd708e8,3215360.4936120915
03026bfdd,1566018.0315702362
0304186ba,1931067.786092803
03052941a,2033939.7660918129
030553c29,1673788.7794450726
0306f5c13,2025747.8258175578
03078adf4,2017285.6605625371
030a2297c,1935053.3584034285
030b9a986,2569810.1768517853
030bbd54c,2071605.5845251142
030d81f86,1690244.2851460513
03101eca5,1940358.8608518257
0311bb483,3066327.766086612
03121027c,8846240.010780368
0312ea7f8,1801369.8326749846
0313323d7,1586786.082547053
03148fa17,1471382.9546936075
0314aa65d,8061703.8501932
03156f66a,1312153.1821049484
031775c5a,2137941.658591208
0317cd26f,2694727.7974468637
0317dc1c8,1120110.6506672425
031959763,3510112.9161044345
031961e5e,1897524.345350295
031a6f52d,1847377.416316981
031af41a0,1749958.8025493487
031be3013,1988194.091236117
031c054a3,1530705.6038258155
031e02d13,1559575.9126461586
031fe6025,1659258.6730129279
03226e167,6209224.981037121
032313121,1856779.2031662904
03252fdf8,1342209.473738535
0325ef5e3,2862903.77526843
03278afaa,2220362.088183179
0329abefe,1833522.7410020852
032b82f0c,1960608.8279530322
032cb3413,1447732.5047986868
032f7abe9,1596739.340991718
032fd3cf7,1666927.5692738113
033135e05,7927979.590319696
03316e7c8,2275309.614232309
0333c53fa,700651.6750677511
033611b09,1899636.9853579078
033656403,1245538.3356088882
0337427ab,1955911.6715354454
0338d1fb6,1914983.246622501
033948435,12061641.641264856
033b70fcb,1962311.8705767102
033d3323b,1509304.4458270855
033db5f65,1950321.2181645376
0341af76c,1913441.037787012
03434b4b4,1960749.8821366578
0344e4977,10310445.17684303
0346fb76b,2659255.591264488
034ad33d6,6069360.548534417
034af5dae,1061532.7157398935
034b70bda,2014706.692450665
034f2607b,451749.182070427
034f28339,944749.3096260048
034fb173b,1718423.8279328814
03504923d,6519879.833998732
035226e6e,1570028.629732032
035585d5c,2056072.4488782736
035643e2b,1966801.3785269025
0356dfccd,1781739.8881707857
0356fc880,1868141.6731436865
03578cd16,1985798.8695160006
0358c22f6,1959780.048594656
035a91cf2,1950321.2181645376
035b789d2,2386689.161244063
03610ecc7,906280.2465084585
03656e62f,4157273.9983986747
0365b7b3a,1292146.7068101566
0365f0a9f,1316072.7006954937
0367cb231,1477338.4976467919
03687090c,1950321.2181645376
036b2dd1e,1405639.0163975768
036f3dd40,1950321.2181645376
03700787a,2047891.1197932328
03705c6ef,1950321.2181645376
03722e7be,1950321.2181645376
037248721,1293174.538005281
037269293,4810825.09725778
03782136e,3100721.7141217436
03796cf0e,1719675.5531105374
037dc14e7,2110402.6472930964
037ec2166,1950321.2181645376
037f61da3,1950321.2181645376
0380c62db,3342741.539373536
03857cb43,1797353.7924732077
0387bf802,1988987.0641098276
038838fee,1999912.997538033
0388b0dc1,2785188.7359689507
038ad1732,1853186.9695459735
038b7c09a,3649308.840467298
038c061e1,1950321.2181645376
038da9843,1970449.9262094821
038ded2fe,1937097.7164800344
038f623c2,1447801.5246083108
039105297,1915239.7467207012
0391c19bf,2064984.178235392
0393e0694,1950321.2181645376
03949736d,7443709.614226155
03959e9a9,2287097.9886798207
03968aeb0,1818610.7045937513
039a844b4,1766818.5322669768
039e289ac,3263713.5926018655
03a062fbb,2490209.4837457146
03a4623d5,1950321.2181645376
03a546322,1986399.8805698466
03a5c6003,1952391.0414529846
03a5f4351,1805028.1601348047
03a81c915,3334268.708703699
03aaf818c,2410987.533880325
03ab8fc70,6938926.949259914
03aea7af1,5855522.218868162
03b10328e,1704865.8264019978
03b27dded,1766781.3643932738
03b46ad5d,3241315.8811617233
03b4b4a3e,1956515.2632297056
03b67d81b,1950321.2181645376
03b6c19da,1998577.7250974937
03b835ca7,1957678.3682382833
03b882553,1927913.3374938723
03b99b5f9,3080531.306704242
03b9a2af2,5296352.642135048
03baf448a,4987199.7928235615
03bedbe9d,1668725.1792074745
03bfd20b9,1950321.2181645376
03bfe3bc5,986632.611739804
03c18ac69,1426084.2395946435
03c27a2bf,1928674.7562103113
03c760f76,1433679.0750679635
03c8caae7,1941468.3354884787
03c9a65f8,1899432.5686778717
03cdb39c1,5902825.504280128
03d4bd5b8,2089179.4211437805
03d73e9c5,1215153.4610494974
03d854501,1929549.6931281989
03d893c26,1366664.0581859332
03da7d69e,1602514.9262524133
03db05222,1454897.3639434832
03dc6875e,957593.1756127994
03dfb0bd7,1477556.3262414983
03e09458b,1987602.2140950803
03e10ddf7,1755055.8353618705
03e28b99f,1673862.829623582
03e58b888,2318410.377456443
03e592e94,2289296.4150147648
03e755a97,2053347.6132839033
03e78798a,6648357.277996669
03e823704,1820234.2937246014
03e882a88,1927780.028154358
03e897c29,1743704.5676440413
03ebad6bc,1871287.4030046433
03ebf5ecf,448393.02510988124
03ec3ab4e,1903215.7723859197
03ec5eed1,4932761.233719846
03ed5c911,3043157.7655544765
03ed976ab,1933656.9397915218
03ef34c90,1955225.7407530942
03f203cfa,2708284.6159585644
03f3c8c46,1653255.6450841427
03f492c31,1569912.9124721081
03f5b5e4a,1945940.9656868558
03f6822ee,1885342.720783322
03f6de512,1741234.6164309238
03f73ef0e,2579044.073351237
03f74f010,7101204.52364044
03f82bc6c,3052003.124493016
03fa0306c,2189227.5494620893
03fc7fa27,1161415.4485907303
03fe6e716,2047420.2831170363
03ffe3f49,1987456.242793521
04023973e,2052562.18672662
04042f2d4,3866929.547832259
04045c3a4,2238419.663598363
0404fb8e2,1983695.4196765656
0406e6e47,3315107.9880862394
040951939,2043103.5446439243
0409890f8,2063403.7314803079
040ca2949,1646681.4160504304
040f6b98c,3542129.9042033358
040fb51e2,2426267.6561738485
0411c1468,2147626.8744450775
04127fa80,1759888.8583528425
0412f421d,2003371.0417272036
041346d0f,1950321.2181645376
04137899d,5770574.687358337
0419a598f,1921863.0326980837
041abacf2,1151251.1970527535
041ac253e,1010587.8349316384
041ae628c,1909123.4030364743
041b2eaa1,1489105.8213010957
041d211ec,2071379.8971069977
041d6aa88,1361866.5270561927
041e0fa5a,2960432.089925491
041fec996,2036965.4908745198
042091615,2709368.2701443587
0423774bc,1659353.9468766162
04245c9ab,1964290.1065131545
0425713aa,1031257.3500690347
042576594,2945685.2281553163
04258a134,1901128.443008827
04290d6e3,1213972.2075924699
0429ef94f,3120492.750925958
042acad39,1209630.0371705852
042b75b8b,3088652.066941178
042b8215b,9789408.12477917
04305a384,1950321.2181645376
04314d3a3,1390061.7663741985
04315db05,2144610.3080784166
04345543a,1964069.199035718
043593500,1962163.9230429328
0436f2c86,1980846.71742066
04370ab18,2016486.6918873112
0437281f5,6794517.4170511905
0438dc28d,1950321.2181645376
043be1af1,1334900.8457589836
043c23fbe,775592.4574843433
043dce29d,1952642.421533438
043e4b825,1875263.249197038
043f5244b,3429998.3601610116
043fd2e42,2128974.782529773
0441a98fe,5592610.4309048755
044541178,1928572.323712642
04457b1e5,1977174.117446765
04462ec86,1941483.6704567848
044683ae6,1413145.1646375163
0448aa36f,1950321.2181645376
0449d0137,1535754.35204285
044b95f86,1942681.9907503175
044b97b6c,2417247.380000385
044c7fd20,2571727.902670314
044c8dfd9,1941115.6476757166
044d8ee8d,1654724.4811282412
044eb2751,1950321.2181645376
044efc778,1912804.6807210734
045082aa1,2025960.490258737
04518a146,2063306.374759381
045239fe8,688523.561482925
0453a3e09,903959.7507161117
0454417ec,5194125.504621401
0454de019,1655343.524997588
04562691c,1925946.4741241834
0458a04a0,2156430.3306280747
045901f6a,2910512.273959079
045986d3a,1946379.9569432028
045bce540,1595915.1147606592
045ce5b8c,2037002.8121239552
046021d41,1937406.8230123827
0462e36a5,2150855.306407381
046526fe2,1818013.5093884717
04655596d,2461555.292182232
04658f5b6,1947815.3843377547
046692f4b,1846017.5408151757
046868511,1363943.6912664685
046892828,1947985.6373895044
046b3d7ef,1764209.2475782505
046c924e3,466553.2845202851
046e2664e,2135499.989626035
046e3b5b4,2713600.5496657514
046f20f0d,1944967.111805249
047157871,1952902.0374760847
04722b965,1927394.8122155908
0478dd0a3,1646376.161099849
0479371c3,1932693.4860019472
047ac78ea,1587507.2768373142
0481e6914,607796.3899655673
04822e352,1950321.2181645376
0483111ba,1858314.0465826963
0483794aa,4229451.600476011
048443c83,1931606.858623275
04847c5ea,1779790.4605334995
048658031,1959586.5138155983
048694692,4529502.525107941
048712c35,2202636.280761176
048b1b81c,2001179.9200142254
048def5ee,1875013.3719637399
048e4e5ce,2046745.9738740935
049036175,11266093.77012191
04905d5d0,3005771.181119463
0490bce2f,2003655.8222792232
0492364a6,1960278.4135238924
0493c1057,1784716.9507098077
0494cbc16,2026375.6919696883
049670925,1944263.8896399545
04998f537,1953432.8085107056
04999528c,1330893.6288451953
049a35c33,1115346.4235100579
049a8e3e5,2084107.2786181064
049ab0d4d,924848.1944199546
049b66c17,1613091.003018427
049e17289,1034355.1575995074
049e7e088,1639714.6021990469
04a049e48,1551651.4759646247
04a095504,1739584.1592851437
04a105753,1949554.6091797394
04a231167,1437488.6572086834
04a3c6d21,1384723.8654362303
04a5a539f,1877988.5087743066
04a746dc8,1793465.0291293873
04a992add,977047.8273184468
04a9e4aeb,1348505.5942744466
04aa2e15a,2444968.807101831
04aa6b5fc,1249758.0567680374
04ab00450,1950321.2181645376
04ab1de8e,7805210.384062546
04ad57b6d,1489813.1630195226
04ae21348,1203107.1130162058
04af5fa34,2577204.5059617674
