ID,target
00efe7ca3,1983509.5679235884
00f36aa18,1986767.7411315476
00f3fb071,1855834.4525407618
00f43f548,2228418.090087118
00f4d58ec,1972722.5327953757
00f56e106,1728780.7883175819
00f84d8c2,1261266.566581594
00f92953b,1972722.5327953757
00fa1d469,4121519.990181962
00ff96f49,3057152.3302653334
0100ce0d8,4775510.808109649
0102ea9e1,1746809.9218068575
0104b3af3,1530391.4714103998
010672441,1972722.5327953757
010771ca5,2137256.3526483257
0108aea9f,1972722.5327953757
010a479e1,1721158.5654016023
010d0a2dd,6792621.88794787
010e3cea2,1880503.0537186433
010e5417b,1722141.50061582
01108a561,226836.92673704863
0110cca98,1015154.8063535689
011449698,1567725.5770190042
0114795f0,2928787.3915301776
011626c20,6249298.441732473
0117c8f27,1292230.966216551
0117dcb47,4668778.889149016
0118c34be,2014917.5778415166
0119efcb9,1222270.4308091006
011a58e13,1995767.272867297
011b7902b,8315262.006853283
011ca122e,7734064.731772818
012053244,1717735.4578037
0122a258e,730550.4532440514
0122a4305,1961385.5718470323
01230d8ba,1972722.5327953757
012414f4e,1681711.8236432318
012452125,1072988.4364131447
0124529b5,1043643.8563716516
012556288,3358679.125343611
01257c24c,1950731.3169406876
01258b972,2002571.057044595
0125b64db,1972276.572447477
01295ef92,1619733.9581490248
012a2752f,1961606.3589412405
012b6ba95,2065404.9932393117
012b96b58,1683841.3118977433
012e881b9,2026160.7783030472
012f25e94,1833053.705440363
012fa70bb,2058464.717944739
01304fc0a,1886257.8349507872
013230913,2029241.3563426489
01336ceb8,1749507.3530070458
0133b85e7,2116842.6038296977
0136f8766,1969957.7353577875
0137356b9,1931997.4914084852
013750184,372687.65308677184
013a3f07c,1950635.70881058
013cc1c13,2099212.080607734
013e96334,1488874.2347056977
013fae0b1,1701493.2892572517
014076343,2216637.5808307575
0140ea0ba,1607455.1286502457
0143ee127,959099.6581983776
014461014,2843871.2654741458
01446634f,1581127.6125099817
014729fb2,3855750.6491568573
014749c88,2160405.989766549
014787fc1,1738183.4910561517
014a6143c,1467404.5559942557
014af25cd,3384506.0417643804
014b5797e,2022480.796224457
014badcb1,1777599.6319770673
014c523b1,7361121.901527181
014e55fdb,1972722.5327953757
014ea0456,1952849.077491083
0151cc525,1947978.8631664438
015409983,1866725.8408028535
015411bfe,2838198.1061665746
01560b792,185570.1950100671
0157b07da,1985883.1719059835
01587bbbc,2022710.210544233
0158ba234,2288336.290686652
01590d52a,6505900.451170723
015a40790,1212753.1481090074
015b07817,1101558.032698387
015fc3313,4333051.11458129
01604ee4b,1972722.5327953757
016054375,2767086.944306104
01642dec0,852150.1788256549
0166ab5ea,2139254.968018891
016b405be,1466038.1791513036
016bdc940,8031899.200188688
016c31d1a,386981.4902837423
016d290da,4898448.163253568
016decdd2,2518389.458072072
016ee1214,2171452.1680948334
016efef23,1964704.4824139199
016f60448,1744899.9333228678
017029678,1921042.3970955282
01704d4ca,1425669.0467090746
0172638ce,1749379.1443160714
0173e6be5,1972722.5327953757
0174ed320,1618598.7669605098
017623c5c,1972722.5327953757
017a4044f,1989965.2811421123
017a6c7f9,2125477.7865453563
017ae7ac3,1726785.248037286
017b80d83,1780351.3889454866
017d9f1a4,2036135.0091487856
017e22e34,4873105.035498353
017e9a902,1973932.928308427
0180f14e9,1964117.2881257636
018148c57,1438166.5445781439
018166b42,2444178.9455459462
0181a6d0e,1986963.0175169797
018283661,1844642.8403604608
0183f9b32,1402007.3765051428
0186cbba4,4256249.635128758
0188bc86f,1994179.9143331428
01890383f,2754600.864000533
018965366,1959997.911742909
0189c8ab0,1765175.156196797
018d514a2,1500573.3232464294
018d765bb,1597956.0095842534
018dbbe73,1954237.6934946915
018de39ca,2122512.3749771263
018fd935f,1905724.9868991782
018ffc9fa,2895351.63323627
019372984,2203438.7638944774
01937e592,874074.8826771077
019381521,1973174.489805581
01952e574,1600224.0140821724
019540ad9,3691565.502949116
01955815c,1972722.5327953757
0196be03d,1919200.9647283477
01978c738,2742085.3085796153
0197f607c,3576422.1486006128
01980e862,1969811.4346755445
019823615,1972722.5327953757
019ab3785,2260405.0456891474
019c0d544,1842067.6674576695
019c5ad1d,1972722.5327953757
019cff829,1972722.5327953757
019ed3e51,1966460.2791687765
019fd88df,1683359.9753516882
01a0a9e06,1945525.929721529
01a1f927c,1972722.5327953757
01a4d6c6c,1063566.907859167
01a697820,1995573.133421014
01a72cedb,663214.9072330114
01a900d08,1073714.173556361
01a960c35,2902880.934774514
01aa854be,1914481.3889882283
01ab08b6a,1514975.1191913572
01ad8126b,1412777.3137960278
01af69076,1473646.6750346848
01aff9a04,1953657.3809044573
01b128a94,1999005.917006824
01b1e697f,2014592.391533493
01b3159e1,1895144.9787208883
01b342719,1768713.5473038033
01b375dad,1955190.7092763307
01b6d93e9,2101207.9124070457
01b6e8722,1391671.8183829123
01b728f6c,1990312.7617698493
01b784536,1507482.8336998308
01b7d0580,5620796.718474706
01b7defea,1907787.8344657784
01b80bb3c,2049618.2344195396
01b8c1484,2011572.4521675918
01bbb0d76,1968697.9418335296
01bc848d9,3709205.4925968302
01bd8211e,1840006.4980805966
01bdda11d,2044530.3926751656
01be390b4,1843351.4964172272
01be6122c,1602719.3772795643
01c1d1fb0,2864752.2706304537
01c33d5d2,1876480.8780305784
01c34e2ff,1647054.1039059793
01c362322,1564896.4050982995
01c553e1a,1870483.1397693497
01c65531d,1108859.6804706187
01c6933d0,18010490.335272744
01c74c797,2145132.573421528
01c7eafe8,1736248.579627364
01c81cd35,8991370.283201333
01c898445,2750699.2729392415
01c9fd3a7,2320191.0866951845
01ca7113f,1972722.5327953757
01cb0f6ea,2671165.930399948
01cc582f5,308980.166121345
01cca8141,4648402.833924216
01cef01a2,623547.7483896256
01d10e85d,1406934.1880352094
01d193713,4312819.30383151
01d2fecbe,1786572.533824375
01d38c28f,1941378.4499896353
01d396bc2,1876424.7209556228
01d7bfe15,1413007.5164798917
01d8282f2,2549714.4350616564
01d94bd22,1635954.6380368993
01da2afeb,2012503.179301861
01db02cda,1654071.688607222
01dd4ee95,1972722.5327953757
01dd8785b,920432.8092171646
01dff0d9c,1890068.5467022047
01e04a9fb,1977335.679806763
01e06a9f0,1932636.8033347786
01e1970fb,2743887.095254065
01e1ee7f9,2276954.8864039876
01e37465e,1752316.3260679124
01e38e47e,2020700.604934841
01e6618b1,1850089.760953074
01e8de681,5082717.998271046
01e9513b2,1972722.5327953757
01ea633f5,2622107.2951354943
01eba0824,2041045.0225203142
01eca1d02,2233584.93980154
01ed1f78a,3545197.7860389454
01ee29ec7,5597284.044811316
01eed81f9,2051291.7830256273
01ef1d226,1735443.9895430056
01f0030e3,2648642.8338020686
01f15fad3,1376660.0230721994
01f330ffe,2008729.0097080409
01f39eb1e,671508.9328449346
01f44549a,1465293.760764773
01f5a652b,2275104.2035766337
01f889c84,2006895.8361549492
01fa9c31e,1626866.6819139707
01fd4e7e9,2092353.494701846
01fde1134,1820250.1109532719
01ff14471,2588313.0517531754
01ffa7fbe,2036612.059770706
02001f60c,3644978.9412911497
0201ea0a0,1274003.731329106
0201fe232,1820131.841240301
020699f8e,1656867.3351890508
0206a24ce,9519689.695340464
0206bfd06,1980166.8643792318
020741219,1673955.4841484972
020816bdb,1967618.1124090229
0209a7570,2024173.3686394831
0209bf7b8,916936.1181956175
0209d2fd2,1977227.156024459
020b294bd,1834379.9170633433
020b5b442,3501773.1088990993
020bd2d15,1193113.3092659565
020eaebb2,1961229.923371751
020ed0585,1327450.6815758816
020f67b89,4136090.8705611737
02118146a,1447165.3256505984
0211c154c,5636133.121393103
0211f9abc,1484718.8487718743
021257ae5,9390896.734901883
02135d6ab,2576670.960413734
02170db23,1902509.6528992488
02180e987,1556452.2860540512
0218218c1,3937932.9623542354
0218cd3d7,4537758.544714387
0219f8398,3426373.7032267023
021aee575,1664865.3251466786
021bd4dca,1973380.6171498224
021da9216,1900468.0276833852
021ebd418,2073813.6884742326
021fd795a,1251575.2830397973
02223cd36,2815068.5867424454
0223c16c1,1842944.033918692
022678dd2,1328202.157992094
022792b0a,2384763.635406061
022804284,681436.4388506153
0228aa82d,2302852.6678839354
0229e75c4,1949399.9601078895
022a8c2f7,3131429.968642073
022cb2631,1770908.3727908456
0230d4064,7310759.490613006
023377ebc,2560240.727355038
02342e4f7,1806858.1408557645
0235e2eab,2936062.741680977
023990ec3,1641576.1995725364
023ac9a3c,1970886.895969212
023b81381,1886298.9748967595
023fa6bf0,2242366.6392046562
024078072,539784.2695790321
0241d1cc7,1729397.963194694
0241dbd70,3059141.064362876
02423aea3,2254430.3775141374
0242e62ca,2183098.9060883997
024306e5d,1920795.4904865278
0244ca2e6,1972722.5327953757
0245590f8,1330019.2025378218
0246d6ee2,2800261.5588533585
024739c7d,1817441.9393250563
024766f47,965871.2714773964
024813220,2018520.1886116583
024890eac,1204786.013701316
024c65d46,2963534.2828047783
024c8f9db,3269762.061556689
024cbb5b4,2172905.3017564546
024d9058c,1091922.933688077
024fe32af,3094576.7556338618
025045845,9699484.237473609
0250eb809,1021408.2525960697
025179e5e,2082898.969686808
02537cf5e,2015013.9880936332
0254223d8,1972722.5327953757
0256c0b0e,6150546.8587728795
025774ca3,4577135.137088649
025786cb9,1641655.4737024736
0257e2b97,1254498.7058910136
025994da9,1925313.6643745005
025a2f31f,1920060.277903762
025a544da,2073447.6884950267
025a96ed9,1313483.059486362
025abdc92,4572288.656178921
025ba7d70,1877723.0692527888
025c222b3,1821335.7719261243
025c7bb5f,1946247.4094490125
025e5d770,2114861.645829095
02635ccad,1908732.4021974127
02648787c,2985785.525193874
026756d03,724891.0349709842
0267a271c,1905806.9221979044
02681ecec,1870767.1649950831
02697d7c3,1834077.4309506794
0269a6f71,1969476.3955053373
0269d314c,1874234.9565829593
0269dba28,2761479.102590121
026a61d88,606009.4117603847
026aeaa2c,1965277.7687619014
026b02a83,1879697.922465259
026baed22,1530443.1498389198
026c4e17b,1840405.437201089
026c5991c,2083802.6695277747
026cf59d9,2950922.849269738
026cfc392,537920.3835221484
0270a390f,588121.8199507082
0270be3af,1453111.8109965553
0270e156b,3186508.2028985536
027124809,2171905.8631840576
0272c405a,3537087.492383857
027400cb8,1164569.234574468
0274ce8b8,2085784.87468389
027769b10,1858430.936589022
0277d96d0,1663822.3167634157
027a21566,1972722.5327953757
027c75423,4222289.939327405
027cc80a8,2556300.8839210006
027d5aea6,2732924.281067815
02865c5ec,6507931.505581559
0287280ba,2434660.4352339734
02898064e,2473998.3864605795
028988631,2206906.8397137322
028a5c0d4,2446597.9256438697
028da53a4,1162632.6950330345
028ee267a,1972722.5327953757
0292f2fc5,3114847.931114514
02975edfa,1949973.014462781
029a9db2e,1966561.2297619856
029b14b56,1946780.1315455881
029bbe7d3,1943161.0295518113
029c1e398,751300.1669948403
029da4b41,1971262.872222823
02a0c1918,2970430.955214244
02a2a1bdf,2301525.6472546454
02a2c00e0,2002361.654855199
02a31514c,2184734.900431537
02a3dc04d,6234212.547775925
02a565b91,1963075.2917697981
02ac98fd5,2076366.9701837313
02adff31a,1972722.5327953757
02affe93a,1972722.5327953757
02afff518,2494318.8033740013
02b000198,256702.28346890325
02b0b4bae,2051172.2344498066
02b0c3fdb,1840259.7734830414
02b220cf1,3518733.997573855
02b25ade0,1972722.5327953757
02b413bb1,2823198.6594107547
02b4aaba1,6586959.891313141
02b67ff32,2130028.7600300643
02b71a6b2,2819165.7334869485
02b79188f,1496079.4802187318
02b8961fc,2452335.0921097547
02b96ff6c,1631171.6933596886
02bad4594,1909684.016979748
02bbd7b9d,3637470.63905959
02bcf8e90,4112531.00206323
02bde66d2,2444980.1349090245
02bfe3c59,3680684.7517854534
02c119238,2438388.453494881
02c16cb74,2154598.558476403
02c475e65,2074843.9705464316
02c4d224b,1897058.4107549407
02c6d9700,1851068.6296477164
02c74523d,5375313.502497572
02c7c5e05,1901767.3999704313
02c8a1f80,619825.6017484277
02c8c7175,1973885.8358587269
02c91d25d,2398263.004197229
02ce4321f,1971170.3317729435
02cfae275,4221657.716986628
02d07cb78,4449877.248939862
02d147e50,2237171.317015023
02d173c38,1691886.9459422778
02d1a1e82,1711910.4835666323
02d2dc64c,1779172.8588394911
02d3dcc5a,4794726.901765171
02d67ed4c,3310743.5305441683
02d682de1,3103088.9087202107
02d72b46d,1070432.1617482724
02da114c7,1318725.3219263656
02da41c7e,2080001.7920524767
02dad771a,1119234.276240632
02db2bb9a,116283.1683091453
02dc20d11,1870707.9247968444
02dc3b94d,1972722.5327953757
02dd17f6f,1640681.6693909594
02deaaed6,1969538.0562498672
02dfd3b7c,737028.2286298831
02e0b923c,1996018.1065978534
02e23559a,1911192.424649361
02e2acbaa,1992304.2056429342
02e5349d9,1118322.3127150538
02e6bbef5,1657069.149194408
02e7849bb,2352854.514233246
02e80faad,1710504.424415724
02eaec8f8,2291958.517082354
02edb9180,16929430.97859687
02ee21874,1999870.4475726774
02ef3cdc7,1998351.6021350329
02f18ce31,2037492.2041094434
02f20fa4a,1972722.5327953757
02f492e98,1861001.8499227532
02f7d06a3,1966561.8751898215
02f8c9d39,2848838.4863607707
02f928f97,2856234.0131994146
02f97eb4f,2060814.8870585375
02f9cc844,1413491.7295620884
02f9f46ac,909771.1481713685
02fb07a76,643172.347400626
02fb4683c,1567096.0718776528
02fd708e8,4331362.9687019875
03026bfdd,1538578.7985383277
0304186ba,1911096.1377365987
03052941a,1978491.7084880527
030553c29,1782387.53224452
0306f5c13,2120692.225841661
03078adf4,1948750.0481707922
030a2297c,1922475.883630464
030b9a986,2740782.810944523
030bbd54c,2223403.708084401
030d81f86,1625216.7272507204
03101eca5,1943549.248159244
0311bb483,2932506.6970398403
03121027c,9101173.69805112
0312ea7f8,1930684.1505302992
0313323d7,1539014.1383671248
03148fa17,1554504.978064538
0314aa65d,7934243.189221063
03156f66a,1212236.6920815974
031775c5a,1896011.7182207047
0317cd26f,2538951.1382139167
0317dc1c8,1233503.8186126498
031959763,3417667.121418105
031961e5e,1884355.8428783733
031a6f52d,1821907.5257602192
031af41a0,1732535.7739502017
031be3013,1933681.3897589005
031c054a3,1484064.7244451148
031e02d13,1384699.527698222
031fe6025,1640450.3858744758
03226e167,5562450.972134939
032313121,1859190.6676704867
03252fdf8,1308440.8722830818
0325ef5e3,3142216.7037546583
03278afaa,2345426.1934326543
0329abefe,1820098.314214093
032b82f0c,1987961.5800959354
032cb3413,1516058.5071051354
032f7abe9,1441821.7243278075
032fd3cf7,1564814.7817824227
033135e05,8342416.0212277565
03316e7c8,2275634.8220523805
0333c53fa,691321.7908818875
033611b09,1936795.6568537168
033656403,1197155.9690876305
0337427ab,1983648.071499457
0338d1fb6,1907830.1091751957
033948435,12071833.64575928
033b70fcb,2025298.932339626
033d3323b,1524535.9843533058
033db5f65,1968348.3195254623
0341af76c,1934273.2699496078
03434b4b4,1945648.9640309836
0344e4977,10981590.516257696
0346fb76b,3011343.430727633
034ad33d6,7407851.849743612
034af5dae,871304.6281230841
034b70bda,1956079.9176457643
034f2607b,327098.7915978165
034f28339,982415.0928677634
034fb173b,1683492.653774189
03504923d,6367812.269404071
035226e6e,1644825.8490993173
035585d5c,1789895.3849212832
035643e2b,2052309.7907487114
0356dfccd,1827335.3250604807
0356fc880,1878443.8466917223
03578cd16,2014970.4869140016
0358c22f6,2067472.4840715628
035a91cf2,1972722.5327953757
035b789d2,2686209.6154102273
03610ecc7,776467.4683938669
03656e62f,4505203.784475371
0365b7b3a,1260106.0333487282
0365f0a9f,1171109.5874801076
0367cb231,1402967.1572350364
03687090c,1972722.5327953757
036b2dd1e,1467434.896314165
036f3dd40,1972722.5327953757
03700787a,2087927.0087709064
03705c6ef,1972722.5327953757
03722e7be,1972722.5327953757
037248721,1179935.123916206
037269293,4212586.216116207
03782136e,3794178.221730303
03796cf0e,1413035.8470592601
037dc14e7,2126537.0980385067
037ec2166,1972722.5327953757
037f61da3,1972722.5327953757
0380c62db,4470109.456702149
03857cb43,1837291.3651037372
0387bf802,2116181.7030710503
038838fee,2053443.662475942
0388b0dc1,2688508.5747608873
038ad1732,1842781.1505342193
038b7c09a,3691252.648924655
038c061e1,1972722.5327953757
038da9843,2024935.1375577657
038ded2fe,1988812.1151855215
038f623c2,1329572.3323672605
039105297,2003807.65519116
0391c19bf,2220848.071481607
0393e0694,1972722.5327953757
03949736d,9164247.379406657
03959e9a9,2761968.306286698
03968aeb0,1843335.0402118096
039a844b4,1699234.1380104602
039e289ac,3197611.9024626534
03a062fbb,2612283.61557333
03a4623d5,1972722.5327953757
03a546322,2002878.0743546183
03a5c6003,1976305.387532934
03a5f4351,1700211.1632472016
03a81c915,3060356.2440559627
03aaf818c,2436965.645809353
03ab8fc70,6912683.917991585
03aea7af1,5915255.116877199
03b10328e,1589428.188142949
03b27dded,1666899.513533484
03b46ad5d,3559877.553248999
03b4b4a3e,1974705.3700527044
03b67d81b,1972722.5327953757
03b6c19da,2020810.7275243686
03b835ca7,2015451.940498836
03b882553,1886110.734602638
03b99b5f9,3202839.4024063954
03b9a2af2,6431827.38444076
03baf448a,5757096.534367104
03bedbe9d,1508878.7301731822
03bfd20b9,1972722.5327953757
03bfe3bc5,841937.6653719338
03c18ac69,1459648.2374328987
03c27a2bf,1939748.5460308837
03c760f76,1389817.8549039871
03c8caae7,1681571.022509179
03c9a65f8,2105740.362559927
03cdb39c1,6200965.32434228
03d4bd5b8,1970647.9277883307
03d73e9c5,1111625.5884156746
03d854501,1940691.0948209935
03d893c26,1406175.1273274922
03da7d69e,1544406.4220241904
03db05222,1378799.3383891676
03dc6875e,857371.6950306476
03dfb0bd7,1339122.7678373859
03e09458b,1975056.56828392
03e10ddf7,1957425.1355849875
03e28b99f,1638755.6648371266
03e58b888,2504577.643352833
03e592e94,2377196.8162073023
03e755a97,2092162.1019889934
03e78798a,6911472.634362751
03e823704,1770195.1884757811
03e882a88,1957189.5079775066
03e897c29,1618800.3754980299
03ebad6bc,1689781.998853342
03ebf5ecf,357141.18898368935
03ec3ab4e,1919611.153454722
03ec5eed1,5253621.065472509
03ed5c911,3323349.112303435
03ed976ab,1932601.1715429046
03ef34c90,1966410.4178040312
03f203cfa,2769903.8252417785
03f3c8c46,1659298.4830894037
03f492c31,1814513.2588724364
03f5b5e4a,1972722.5327953757
03f6822ee,1786935.5116206591
03f6de512,1970177.350746568
03f73ef0e,2414229.602524582
03f74f010,8749247.089586
03f82bc6c,4001081.0604026867
03fa0306c,2125429.9069615216
03fc7fa27,1012919.2054081298
03fe6e716,2105266.2042080616
03ffe3f49,2039951.6830017783
04023973e,2460626.74432486
04042f2d4,3584158.6453221524
04045c3a4,2145789.2121189767
0404fb8e2,1996904.6730962915
0406e6e47,3481167.925231314
040951939,2082570.4398168714
0409890f8,2155054.988019316
040ca2949,1629367.7604614557
040f6b98c,3359285.9075805508
040fb51e2,2529863.115960793
0411c1468,2222869.1491078306
04127fa80,1534725.0501253768
0412f421d,2207609.167267312
041346d0f,1973836.6811809381
04137899d,4965888.596650958
0419a598f,1929452.1223474136
041abacf2,1031022.8628588095
041ac253e,950815.3899428792
041ae628c,1905928.7456329048
041b2eaa1,1419186.2111479025
041d211ec,2165237.122526099
041d6aa88,1117615.3482679413
041e0fa5a,2663023.965798955
041fec996,2184772.7942112843
042091615,2754684.210548077
0423774bc,1575150.0393136863
04245c9ab,2015572.227507934
0425713aa,982525.0210778657
042576594,2988819.0659271674
04258a134,1925531.2442228221
04290d6e3,1111023.8560865335
0429ef94f,2903139.443562399
042acad39,959158.1398586029
042b75b8b,2788284.906579721
042b8215b,11042472.846959366
04305a384,1973788.1930663602
04314d3a3,1465783.5112198298
04315db05,2293522.6580882673
04345543a,2148063.8936319565
043593500,1948039.1164436683
0436f2c86,2005773.8354371141
04370ab18,2145438.151551381
0437281f5,7757339.500625825
0438dc28d,1972722.5327953757
043be1af1,1187832.9235940734
043c23fbe,632484.9243077337
043dce29d,1975667.7541762474
043e4b825,1878425.7309289658
043f5244b,3832955.1918360135
043fd2e42,2577384.687080724
0441a98fe,5716110.8171414845
044541178,2112957.625154724
04457b1e5,1993337.3593671403
04462ec86,1961326.606949501
044683ae6,1149458.964762189
0448aa36f,1975974.4909318518
0449d0137,1613772.017362399
044b95f86,1983126.3941726058
044b97b6c,2739806.285906624
044c7fd20,2682116.1768184113
044c8dfd9,1955305.6738689386
044d8ee8d,1593980.924998939
044eb2751,1972722.5327953757
044efc778,1867588.9873587969
045082aa1,2004819.7596245196
04518a146,2154860.719650418
045239fe8,549503.3356579973
0453a3e09,955357.8502684945
0454417ec,4750370.782998979
0454de019,1525281.1222338967
04562691c,1806080.2965533982
0458a04a0,2254525.104641933
045901f6a,3767435.8320205724
045986d3a,1969069.862791881
045bce540,1429404.5034427245
045ce5b8c,2081822.9959547848
046021d41,1950202.1910556722
0462e36a5,2382466.7186683184
046526fe2,1673292.0156937079
04655596d,2376273.043414571
04658f5b6,1972722.5327953757
046692f4b,1747724.3474585211
046868511,1389038.988375388
046892828,1975957.4601588312
046b3d7ef,1678736.94396178
046c924e3,359226.9720993258
046e2664e,2177651.9043122455
046e3b5b4,2947514.6670733173
046f20f0d,1960211.1117124099
047157871,1972253.3628085824
04722b965,1965565.7515007672
0478dd0a3,1512658.9718579648
0479371c3,1996345.8038281966
047ac78ea,1626181.124014461
0481e6914,525918.9631059441
04822e352,1972722.5327953757
0483111ba,1822387.6302085656
0483794aa,4908533.378409118
048443c83,1775001.2642698442
04847c5ea,1588421.911534933
048658031,1973628.3155834195
048694692,6127914.445475206
048712c35,2350687.017715518
048b1b81c,2019491.9030975404
048def5ee,1733996.7833433659
048e4e5ce,2122757.7439275165
049036175,11671907.51882941
04905d5d0,3331389.938989043
0490bce2f,2008275.30853041
0492364a6,1991056.6040358688
0493c1057,1928572.4349380499
0494cbc16,2197580.403093286
049670925,1960323.8214242863
04998f537,1973797.6375074356
04999528c,1066536.7387037617
049a35c33,1013377.5114235731
049a8e3e5,2009421.110085926
049ab0d4d,889785.957590132
049b66c17,1523669.026155051
049e17289,966934.1130818245
049e7e088,1361104.6884157753
04a049e48,1386864.8340661777
04a095504,1654530.5366826202
04a105753,1948859.3260586164
04a231167,1124781.8223278122
04a3c6d21,1374147.90099182
04a5a539f,1847498.5846181752
04a746dc8,1845584.2039702586
04a992add,978349.3853545667
04a9e4aeb,1327016.1079129141
04aa2e15a,2439067.504145606
04aa6b5fc,1421739.009212229
04ab00450,1972722.5327953757
04ab1de8e,8032913.679442046
04ad57b6d,1479914.8967230173
04ae21348,1026733.2874745268
04af5fa34,3030526.5977461427
04afeb8ac,5012290.578972116
